,mpg,milage,maketype,car_id,region,price,make,type,scrapedate,alder,ccm2,doors,aldercat,navn
2281,19.6,138000.0,"Toyota Yaris 1,3 T2 5d",5547923,Vestjylland,49900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,13,1300.0,5d,veteran,Region Syddanmark
2282,23.3,156000.0,"Ford Fiesta 1,0 SCTi 100 Titanium 5d",5547708,Syd- og Sønderjylland,79400.0,Ford,Fiesta,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Syddanmark
2283,19.6,166000.0,"Ford C-MAX 1,0 SCTi 125 Titanium 5d",5547763,Nordjylland,139900.0,Ford,C-MAX,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Nordjylland
2284,26.3,29000.0,"Toyota Aygo 1,0 VVT-i x-plore 5d",5595259,Syd- og Vestsjælland,93700.0,Toyota,Aygo,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Sjælland
2285,22.2,94500.0,"Ford Fiesta 1,0 SCTi 140 Red Edition 3d",5574873,Østjylland,129900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,6,1000.0,3d,veteran,Region Midtjylland
2286,14.3,168000.0,"Volvo C30 1,6  3d",5546420,Nordsjælland,74800.0,Volvo,C30,2022-11-08 22:29:38.772658,12,1600.0,3d,veteran,Region Sjælland
2287,26.3,95000.0,"Toyota Aygo 1,0 VVT-i x-play 5d",5546338,Nordjylland,64900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Nordjylland
2288,12.4,0.0,"Ford Mercury Capri 1,6i 16V Cabriolet 2d",5546238,Syd- og Sønderjylland,69800.0,Ford,Mercury,2022-11-08 22:29:38.772658,30,,2d,veteran,Region Syddanmark
2289,12.3,258000.0,"Toyota Avensis 2,0 VVT-i Executive stc. 5d",5460449,Syd- og Vestsjælland,19900.0,Toyota,Avensis,2022-11-08 22:29:38.772658,15,2000.0,5d,veteran,Region Sjælland
2290,14.5,192000.0,"Ford Focus C-MAX 1,6 Trend 5d",5545982,Syd- og Sønderjylland,24400.0,Ford,Focus,2022-11-08 22:29:38.772658,17,1600.0,5d,veteran,Region Syddanmark
2291,22.9,22900.0,"Ford Focus 1,0 EcoBoost Active 5d",5458195,Nordjylland,242900.0,Ford,Focus,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Nordjylland
2292,15.4,220000.0,"Ford S-MAX 1,5 SCTi 160 Titanium 5d",5545573,Østjylland,179800.0,Ford,S-MAX,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Midtjylland
2293,26.3,106000.0,"Toyota Aygo 1,0 VVT-i x-cite 5d",5545557,Syd- og Vestsjælland,76900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Sjælland
2294,20.4,46600.0,"Toyota Yaris 1,3 VVT-i T2 Komfort 5d",5545494,Syd- og Vestsjælland,109900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,7,1300.0,5d,veteran,Region Sjælland
2295,13.3,148000.0,"Toyota Corolla Verso 1,8 Terra MMT 7prs 5d",5545330,Nordjylland,64900.0,Toyota,Corolla,2022-11-08 22:29:38.772658,16,1800.0,5d,veteran,Region Nordjylland
2296,16.4,61000.0,"Ford Focus 1,5 SCTi 150 ST-Line+ stc. aut. 5d",5545203,Fyn,219000.0,Ford,Focus,2022-11-08 22:29:38.772658,4,1500.0,5d,veteran,Region Syddanmark
2297,16.7,6109.0,"Toyota C-HR 1,2 T C-LUB 5d",5545003,Fyn,234900.0,Toyota,C-HR,2022-11-08 22:29:38.772658,4,1200.0,5d,veteran,Region Syddanmark
2298,14.9,212000.0,"Toyota Verso 1,6 T1 7prs 5d",5544674,Syd- og Vestsjælland,75900.0,Toyota,Verso,2022-11-08 22:29:38.772658,12,1600.0,5d,veteran,Region Sjælland
2299,26.3,133000.0,"Toyota Aygo 1,0 VVT-i x-sky 5d",5544627,Østjylland,69800.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Midtjylland
2300,23.3,105000.0,"Ford Fiesta 1,0 SCTi 125 Titanium Fun 5d",5544544,Syd- og Sønderjylland,109900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Syddanmark
2301,16.9,187000.0,"Toyota Auris 1,6 T2+ 5d",5547083,Vestjylland,99900.0,Toyota,Auris,2022-11-08 22:29:38.772658,10,1600.0,5d,veteran,Region Syddanmark
2302,19.6,87000.0,"Toyota Yaris 1,3 S M/M 3d",5624367,Syd- og Vestsjælland,54900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,13,1300.0,3d,veteran,Region Sjælland
2303,23.3,185750.0,"Ford Fiesta 1,0 EcoBoost Titanium X 5d",5544086,Vestjylland,83900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Syddanmark
2304,23.3,114000.0,"Ford Fiesta 1,0 SCTi 100 Titanium 5d",5554226,Syd- og Sønderjylland,98800.0,Ford,Fiesta,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Syddanmark
2305,22.9,65248.0,"Ford Focus 1,0 EcoBoost Active 5d",5542880,Fyn,214900.0,Ford,Focus,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Syddanmark
2306,21.6,17000.0,"Toyota Yaris 1,5 VVT-iE T2 Comfort 5d",5542778,Østjylland,164900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,2,1500.0,5d,veteran,Region Midtjylland
2307,23.3,120000.0,"Toyota Yaris 1,0 VVT-i T2 5d",5542627,Syd- og Sønderjylland,79900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Syddanmark
2308,20.4,75000.0,"Ford Ka 1,2 Trend+ 3d",5542510,Fyn,38500.0,Ford,Ka,2022-11-08 22:29:38.772658,9,1200.0,3d,veteran,Region Syddanmark
2309,23.3,172000.0,"Ford Fiesta 1,0 80 Trend+ 5d",5542518,Vestjylland,64500.0,Ford,Fiesta,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Syddanmark
2310,23.3,91000.0,"Toyota Aygo 1,0 VVT-i T2 Air+ 5d",5542504,Fyn,43000.0,Toyota,Aygo,2022-11-08 22:29:38.772658,9,1000.0,5d,veteran,Region Syddanmark
2311,9.3,203000.0,"Toyota Supra 3,0 Turbo 3d",5542204,København,245000.0,Toyota,Supra,2022-11-08 22:29:38.772658,29,3000.0,3d,veteran,Region Hovedstaden
2312,26.3,77000.0,"Toyota Aygo 1,0 VVT-i x-play 5d",5526790,Syd- og Vestsjælland,69800.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Sjælland
2313,23.3,126000.0,"Ford Fiesta 1,0 SCTi 100 Titanium 5d",5541441,Syd- og Sønderjylland,75000.0,Ford,Fiesta,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Syddanmark
2314,16.1,115000.0,"Ford Kuga 1,5 SCTi 150 Titanium 5d",5540763,Syd- og Sønderjylland,179900.0,Ford,Kuga,2022-11-08 22:29:38.772658,7,1500.0,5d,veteran,Region Syddanmark
2315,23.3,117000.0,"Toyota Yaris 1,0 VVT-i T2 5d",5575594,Syd- og Vestsjælland,89800.0,Toyota,Yaris,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Sjælland
2316,13.0,63000.0,"Toyota RAV4 2,0 VVT-i T2 4x4 5d",5539659,Nordsjælland,174900.0,Toyota,RAV4,2022-11-08 22:29:38.772658,10,2000.0,5d,veteran,Region Sjælland
2317,20.8,176000.0,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d",5539642,Østjylland,109900.0,Ford,Focus,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Midtjylland
2318,12.3,248000.0,"Ford S-MAX 2,0 Trend 5d",5539366,Nordjylland,69900.0,Ford,S-MAX,2022-11-08 22:29:38.772658,13,2000.0,5d,veteran,Region Nordjylland
2319,19.3,60000.0,"Ford C-MAX 1,0 SCTi 125 Titanium+ 5d",5538814,Østjylland,183990.0,Ford,C-MAX,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Midtjylland
2320,20.4,113000.0,"Ford B-MAX 1,0 SCTi 125 Titanium 5d",5538836,Østjylland,109990.0,Ford,B-MAX,2022-11-08 22:29:38.772658,9,1000.0,5d,veteran,Region Midtjylland
2321,28.9,50000.0,"Toyota Aygo 1,0 VVT-i x-clusiv 5d",5538336,Syd- og Sønderjylland,109900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Syddanmark
2322,26.8,39000.0,"Toyota Aygo 1,0 VVT-i Sense 5d",5538339,Syd- og Sønderjylland,109900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,2,1000.0,5d,veteran,Region Syddanmark
2323,14.1,153000.0,"Ford C-MAX 1,8 Titanium 5d",5538229,København,44900.0,Ford,C-MAX,2022-11-08 22:29:38.772658,15,1800.0,5d,veteran,Region Hovedstaden
2324,20.4,77000.0,"Ford Ka 1,2 Trend 3d",5538142,Østjylland,44500.0,Ford,Ka,2022-11-08 22:29:38.772658,8,1200.0,3d,veteran,Region Midtjylland
2325,10.1,104000.0,"Volvo S80 2,5 T Momentum aut. 4d",5537903,Nordsjælland,115000.0,Volvo,S80,2022-11-08 22:29:38.772658,14,2500.0,4d,veteran,Region Sjælland
2326,14.9,60239.0,"Ford Mondeo 1,5 EcoBoost Titanium aut. 5d",5537823,Fyn,229900.0,Ford,Mondeo,2022-11-08 22:29:38.772658,4,1500.0,5d,veteran,Region Syddanmark
2327,27.5,23200.0,"Ford Fiesta 1,0 EcoBoost mHEV Titanium 5d",5539041,Syd- og Vestsjælland,177900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Sjælland
2328,23.3,69000.0,"Ford Fiesta 1,0 SCTi 100 Titanium 5d",5541438,Syd- og Vestsjælland,74900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,9,1000.0,5d,veteran,Region Sjælland
2329,23.3,198000.0,"Toyota Yaris 1,0 VVT-i T1 5d",5537381,Nordjylland,59700.0,Toyota,Yaris,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Nordjylland
2330,20.8,80000.0,"Ford Focus 1,0 SCTi 125 Business stc. 5d",5537277,Syd- og Vestsjælland,138900.0,Ford,Focus,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Sjælland
2331,19.2,62000.0,"Ford EcoSport 1,0 EcoBoost ST-Line 5d",5537207,Syd- og Sønderjylland,179900.0,Ford,EcoSport,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Syddanmark
2332,22.4,10000.0,"Toyota Yaris 1,0 T1 5d",5536475,Syd- og Sønderjylland,159900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Syddanmark
2333,24.2,15000.0,"Ford Fiesta 1,0 EcoBoost mHEV ST-Line 5d",5536311,Syd- og Sønderjylland,204900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Syddanmark
2334,23.4,47000.0,"Ford Fiesta 1,0 EcoBoost ST-Line 5d",5536046,Syd- og Sønderjylland,174900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,2,1000.0,5d,veteran,Region Syddanmark
2335,23.3,79000.0,"Toyota Yaris 1,0 VVT-i T2 5d",5534823,Vestjylland,119900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Syddanmark
2336,13.0,45000.0,"Volvo XC90 2,0 T5 254 Inscription aut. AWD 5d",5534720,København,749900.0,Volvo,XC90,2022-11-08 22:29:38.772658,4,2000.0,5d,veteran,Region Hovedstaden
2337,18.5,112254.0,"Toyota Yaris 1,3 VVT-i T2 Touch 5d",5534723,København,79900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,10,1300.0,5d,veteran,Region Hovedstaden
2338,9.8,138000.0,"Volvo V70 2,5 T Momentum aut. 5d",5534676,Syd- og Vestsjælland,148900.0,Volvo,V70,2022-11-08 22:29:38.772658,14,2500.0,5d,veteran,Region Sjælland
2339,18.2,84000.0,"Ford Focus 1,5 SCTi 182 ST-Line 5d",5534663,Syd- og Vestsjælland,182900.0,Ford,Focus,2022-11-08 22:29:38.772658,4,1500.0,5d,veteran,Region Sjælland
2340,19.6,143000.0,"Ford C-MAX 1,0 SCTi 125 Titanium 5d",5533667,København,144500.0,Ford,C-MAX,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Hovedstaden
2341,14.9,226000.0,"Ford Focus 1,6 Trend 100 5d",5533234,Østjylland,27800.0,Ford,Focus,2022-11-08 22:29:38.772658,17,1600.0,5d,veteran,Region Midtjylland
2342,23.3,43000.0,"Ford Fiesta 1,0 SCTi 100 Titanium 5d",5533053,København,99900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Hovedstaden
2343,26.3,86000.0,"Toyota Aygo 1,0 VVT-i x-play 5d",5531463,København,82900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Hovedstaden
2344,16.1,83000.0,"Toyota Avensis 1,8 VVT-i T2 Touring Sports 5d",5531289,Syd- og Sønderjylland,179900.0,Toyota,Avensis,2022-11-08 22:29:38.772658,7,1800.0,5d,veteran,Region Syddanmark
2345,10.8,482000.0,"Volvo V70 2,5 T 5d",5531082,Syd- og Sønderjylland,49899.0,Volvo,V70,2022-11-08 22:29:38.772658,15,2500.0,5d,veteran,Region Syddanmark
2346,13.9,206000.0,"Toyota Avensis 1,8 VVT-i Sol stc. 5d",5530730,Nordjylland,54800.0,Toyota,Avensis,2022-11-08 22:29:38.772658,16,1800.0,5d,veteran,Region Nordjylland
2347,18.2,124000.0,"Toyota Urban Cruiser 1,3 VVT-i T2 5d",5530851,Nordjylland,79900.0,Toyota,Urban,2022-11-08 22:29:38.772658,12,1300.0,5d,veteran,Region Nordjylland
2348,15.4,179000.0,"Ford S-MAX 1,5 SCTi 160 Titanium 5d",5530498,Syd- og Vestsjælland,199900.0,Ford,S-MAX,2022-11-08 22:29:38.772658,7,1500.0,5d,veteran,Region Sjælland
2349,26.3,109000.0,"Toyota Aygo 1,0 VVT-i x-play Touch 5d",5530149,Østjylland,69900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Midtjylland
2350,13.2,58000.0,"Ford Mondeo 2,0 SCTi 203 Vignale stc. aut. 5d",5535578,Fyn,259900.0,Ford,Mondeo,2022-11-08 22:29:38.772658,6,2000.0,5d,veteran,Region Syddanmark
2351,14.1,121000.0,"Toyota Auris 1,6 Luna 5d",5529458,Vestjylland,61900.0,Toyota,Auris,2022-11-08 22:29:38.772658,13,1600.0,5d,veteran,Region Syddanmark
2352,15.4,114000.0,"Toyota Avensis 1,6 VVT-i T1 4d",5529052,Syd- og Vestsjælland,116900.0,Toyota,Avensis,2022-11-08 22:29:38.772658,10,1600.0,4d,veteran,Region Sjælland
2353,18.5,90000.0,"Toyota Yaris 1,3 VVT-i T2 Touch 5d",5528757,Østjylland,79800.0,Toyota,Yaris,2022-11-08 22:29:38.772658,11,1300.0,5d,veteran,Region Midtjylland
2354,12.6,185000.0,"Ford Mondeo 2,0 145 Ghia 4d",5528559,Syd- og Sønderjylland,19400.0,Ford,Mondeo,2022-11-08 22:29:38.772658,21,2000.0,4d,veteran,Region Syddanmark
2355,11.6,197000.0,"Volvo V50 2,4i Summum 5d",5630192,Syd- og Vestsjælland,39990.0,Volvo,V50,2022-11-08 22:29:38.772658,17,,5d,veteran,Region Sjælland
2356,19.2,101500.0,"Ford Grand C-MAX 1,0 SCTi 125 Titanium 5d",5528333,Vestjylland,174900.0,Ford,Grand,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Syddanmark
2357,12.7,255000.0,"Ford Mondeo 2,0 Trend stc. 5d",5528275,Fyn,42000.0,Ford,Mondeo,2022-11-08 22:29:38.772658,15,2000.0,5d,veteran,Region Syddanmark
2358,22.2,51000.0,"Ford Fiesta 1,0 SCTi 140 ST-Line 5d",5527194,Syd- og Sønderjylland,139900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Syddanmark
2359,23.3,102000.0,"Toyota Yaris 1,0 VVT-i T1 5d",5526296,Nordsjælland,74900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Sjælland
2360,20.4,154000.0,"Ford Ka 1,2 Trend+ 3d",5524803,Østjylland,37900.0,Ford,Ka,2022-11-08 22:29:38.772658,7,1200.0,3d,veteran,Region Midtjylland
2361,24.2,2500.0,"Ford Fiesta 1,0 EcoBoost mHEV ST-Line 5d",5524082,Syd- og Sønderjylland,239900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Syddanmark
2362,26.3,90000.0,"Toyota Aygo 1,0 VVT-i x-play 5d",5524086,Fyn,79900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Syddanmark
2363,22.2,40000.0,"Ford Fiesta 1,0 SCTi 140 ST-Line 5d",5523984,Syd- og Vestsjælland,147777.0,Ford,Fiesta,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Sjælland
2364,15.4,77575.0,"Ford S-MAX 1,5 SCTi 160 Titanium 7prs 5d",5523985,Syd- og Sønderjylland,274900.0,Ford,S-MAX,2022-11-08 22:29:38.772658,5,1500.0,5d,veteran,Region Syddanmark
2365,26.2,29000.0,"Toyota Aygo 1,0 VVT-i x-pression x-shift 5d",5523612,Østjylland,123900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Midtjylland
2366,20.8,113000.0,"Ford Focus 1,0 SCTi 125 Business 5d",5522849,Nordjylland,124800.0,Ford,Focus,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Nordjylland
2367,13.3,149000.0,"Ford C-MAX 2,0 Trend aut. 5d",5621432,København,39800.0,Ford,C-MAX,2022-11-08 22:29:38.772658,15,2000.0,5d,veteran,Region Hovedstaden
2368,16.1,71000.0,"Toyota Avensis 1,6 VVT-i T1 Touring Sports 5d",5496767,Nordsjælland,169800.0,Toyota,Avensis,2022-11-08 22:29:38.772658,4,1600.0,5d,veteran,Region Sjælland
2369,13.0,236000.0,"Toyota Corolla Verso 1,8 Terra 7prs 5d",5604904,København,44900.0,Toyota,Corolla,2022-11-08 22:29:38.772658,15,1800.0,5d,veteran,Region Hovedstaden
2370,20.8,152000.0,"Ford Focus 1,0 SCTi 100 Trend ECO 5d",5623042,København,74800.0,Ford,Focus,2022-11-08 22:29:38.772658,10,1000.0,5d,veteran,Region Hovedstaden
2371,20.8,66000.0,"Toyota Yaris 1,5 VVT-i T2 Exclusive 5d",5521386,Syd- og Vestsjælland,139999.0,Toyota,Yaris,2022-11-08 22:29:38.772658,5,1500.0,5d,veteran,Region Sjælland
2372,26.3,61000.0,"Toyota Aygo 1,0 VVT-i x-touch 5d",5521102,Nordjylland,89900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Nordjylland
2373,15.4,198000.0,"Ford Fusion 1,4 Ambiente 5d",5520470,Fyn,27980.0,Ford,Fusion,2022-11-08 22:29:38.772658,16,1400.0,5d,veteran,Region Syddanmark
2374,18.2,91000.0,"Ford Fiesta 1,25 60 Trend 5d",5520116,Nordjylland,57900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,11,1250.0,5d,veteran,Region Nordjylland
2375,10.4,173000.0,"Volvo C70 2,4 170 aut. 2d",5520100,Syd- og Vestsjælland,177777.0,Volvo,C70,2022-11-08 22:29:38.772658,14,2400.0,2d,veteran,Region Sjælland
2376,16.1,90000.0,"Ford Kuga 1,5 SCTi 150 Titanium+ 5d",5519510,Syd- og Sønderjylland,189900.0,Ford,Kuga,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Syddanmark
2377,19.6,175000.0,"Ford C-MAX 1,0 SCTi 100 Edition 5d",5518997,Syd- og Vestsjælland,114900.0,Ford,C-MAX,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Sjælland
2378,24.7,12000.0,"Toyota Aygo 1,0 VVT-i x-press 5d",5518711,Vestjylland,114900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Syddanmark
2379,26.3,44506.0,"Toyota Aygo 1,0 VVT-i x-sky 5d",5518693,Vestjylland,84900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Syddanmark
2380,20.8,108000.0,"Ford Focus 1,0 SCTi 125 Trend stc. 5d",5518613,Nordjylland,104900.0,Ford,Focus,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Nordjylland
2381,15.9,120000.0,"Ford Mondeo 1,5 SCTi 160 Titanium aut. 5d",5518340,København,199900.0,Ford,Mondeo,2022-11-08 22:29:38.772658,5,1500.0,5d,veteran,Region Hovedstaden
2382,11.2,352000.0,"Volvo S60 2,4 170 Momentum 4d",5518336,Syd- og Sønderjylland,39400.0,Volvo,S60,2022-11-08 22:29:38.772658,17,2400.0,4d,veteran,Region Syddanmark
2383,20.8,132400.0,"Toyota Yaris 1,0 VVT-i T1 5d",5518069,Vestjylland,54800.0,Toyota,Yaris,2022-11-08 22:29:38.772658,10,1000.0,5d,veteran,Region Syddanmark
2384,19.6,158000.0,"Ford C-MAX 1,0 SCTi 125 Titanium 5d",5517838,Østjylland,119999.0,Ford,C-MAX,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Midtjylland
2385,12.5,92000.0,"Ford Sierra 1,6 CL 4d",5560588,Nordjylland,39900.0,Ford,Sierra,2022-11-08 22:29:38.772658,32,1600.0,4d,veteran,Region Nordjylland
2386,22.2,81000.0,"Ford Fiesta 1,0 SCTi 140 Titanium 5d",5521168,Nordjylland,124900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Nordjylland
2387,19.0,75500.0,"Ford Focus 1,0 EcoBoost Active stc. aut. 5d",5517158,Syd- og Sønderjylland,224900.0,Ford,Focus,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Syddanmark
2388,21.6,35100.0,"Toyota Yaris 1,5 VVT-iE T3 Smart 5d",5503383,Syd- og Vestsjælland,152900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,3,1500.0,5d,veteran,Region Sjælland
2389,13.9,271000.0,"Toyota Avensis 1,8 VVT-i Sol 4d",5516510,Fyn,39900.0,Toyota,Avensis,2022-11-08 22:29:38.772658,19,1800.0,4d,veteran,Region Syddanmark
2390,23.3,156000.0,"Toyota Aygo 1,0 VVT-i T2 Air 5d",5516482,Fyn,44900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,10,1000.0,5d,veteran,Region Syddanmark
2391,13.5,225000.0,"Toyota Avensis 1,8 VVT-i Terra 4d",5516481,Fyn,24900.0,Toyota,Avensis,2022-11-08 22:29:38.772658,22,1800.0,4d,veteran,Region Syddanmark
2392,16.7,211000.0,"Toyota Yaris 1,3 Luna 5d",5517243,Lolland-Falster,26990.0,Toyota,Yaris,2022-11-08 22:29:38.772658,22,1300.0,5d,veteran,Region Sjælland
2393,19.3,62000.0,"Ford C-MAX 1,0 SCTi 125 Titanium 5d",5467536,Nordsjælland,209800.0,Ford,C-MAX,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Sjælland
2394,19.5,3490.0,"Ford Focus 1,0 EcoBoost Titanium X stc. aut. 5d",5515896,Nordsjælland,305000.0,Ford,Focus,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Sjælland
2395,26.3,50000.0,"Toyota Aygo 1,0 VVT-i x-black II 5d",5515625,Fyn,89990.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Syddanmark
2396,23.3,105000.0,"Toyota Yaris 1,0 VVT-i T2 5d",5515488,Syd- og Sønderjylland,79900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Syddanmark
2397,26.3,116000.0,"Toyota Aygo 1,0 VVT-i x-wave Sky 5d",5515334,Syd- og Vestsjælland,74900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Sjælland
2398,12.0,78000.0,"Volvo V40 CC 2,5 T5 254 Momentum aut. AWD 5d",5515099,Fyn,224900.0,Volvo,V40,2022-11-08 22:29:38.772658,9,2500.0,5d,veteran,Region Syddanmark
2399,19.6,117000.0,"Toyota Yaris 1,3 VVT-i T2 Style Luksus 5d",5515057,Fyn,114900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,6,1300.0,5d,veteran,Region Syddanmark
2400,11.1,0.0,"Volvo P1800 ES 2,0  2d",5514894,København,249900.0,Volvo,P1800,2022-11-08 22:29:38.772658,49,2000.0,2d,veteran,Region Hovedstaden
2401,16.9,85000.0,"Ford Mondeo 1,5 SCTi 160 Titanium stc. 5d",5514838,Østjylland,165000.0,Ford,Mondeo,2022-11-08 22:29:38.772658,7,1500.0,5d,veteran,Region Midtjylland
2402,23.3,88000.0,"Ford Fiesta 1,0 SCTi 125 Titanium 5d",5465775,Nordsjælland,118800.0,Ford,Fiesta,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Sjælland
2403,23.3,110000.0,"Ford Fiesta 1,0 EcoBoost Titanium 5d",5514655,Østjylland,129900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Midtjylland
2404,18.2,148000.0,"Toyota Auris 1,3 VVT-i T2 5d",5514346,Fyn,109900.0,Toyota,Auris,2022-11-08 22:29:38.772658,9,1300.0,5d,veteran,Region Syddanmark
2405,19.6,38000.0,"Ford C-MAX 1,0 SCTi 100 Trend 5d",5514281,Nordjylland,129900.0,Ford,C-MAX,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Nordjylland
2406,11.5,388000.0,"Volvo S60 2,4 140 4d",5514019,Nordjylland,19800.0,Volvo,S60,2022-11-08 22:29:38.772658,20,2400.0,4d,veteran,Region Nordjylland
2407,18.6,46700.0,"Ford Focus 1,5 EcoBoost Active Business stc. aut. 5d",5464972,Fyn,269900.0,Ford,Focus,2022-11-08 22:29:38.772658,3,1500.0,5d,veteran,Region Syddanmark
2408,26.3,25000.0,"Toyota Aygo 1,0 VVT-i x 5d",5513851,Nordjylland,77700.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Nordjylland
2409,28.9,61000.0,"Toyota Aygo 1,0 VVT-i x-play 5d",5513626,Syd- og Vestsjælland,92900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Sjælland
2410,12.8,370000.0,"Volvo V40 1,8 Business 5d",5513477,Østjylland,17800.0,Volvo,V40,2022-11-08 22:29:38.772658,20,1800.0,5d,veteran,Region Midtjylland
2411,16.7,100000.0,"Toyota Avensis 1,8 VVT-i T2 Premium 4d",5513402,Fyn,154900.0,Toyota,Avensis,2022-11-08 22:29:38.772658,7,1800.0,4d,veteran,Region Syddanmark
2412,9.9,330000.0,"Volvo V70 2,5 T aut. 5d",5513140,Fyn,74900.0,Volvo,V70,2022-11-08 22:29:38.772658,15,2500.0,5d,veteran,Region Syddanmark
2413,20.4,71000.0,"Ford Ka 1,2 Trend 3d",5512546,Fyn,41200.0,Ford,Ka,2022-11-08 22:29:38.772658,9,1200.0,3d,veteran,Region Syddanmark
